Open,High,Low,Close,Volume,EMA20,EMA50,EMA_diff,Return_1D,Return_3D,Volume_change,Price_vs_EMA20,Price_vs_EMA50,Target,symbol
72.4800033569336,73.0,72.4800033569336,72.4800033569336,2693934,82.35981817382442,83.61270054719719,-1.2528823733727705,-0.05006552479733095,-0.1427557570569865,70.94952192724747,-9.879814816890828,-11.132697190263599,1,BLUSPRING.NS
69.0,75.0,68.8499984741211,70.4000015258789,5112392,81.22078801687722,83.09455548753766,-1.8737674706604395,-0.02869759567768715,-0.12350595376788254,0.8977421124645222,-10.820786490998316,-12.694553961658755,1,BLUSPRING.NS
73.0,73.9199981689453,71.0999984741211,73.9199981689453,1954526,80.52547469802656,82.73476892602424,-2.209294227997688,0.04999995123256418,-0.03119272329777012,-0.6176885497043263,-6.605476529081258,-8.814770757078946,0,BLUSPRING.NS
76.9000015258789,77.0,72.0,73.5400009155273,775521,79.86019148064567,82.3741897883577,-2.513998307712029,-0.005140655611888811,0.01462468970060149,-0.6032178645871173,-6.3201905651183665,-8.834188872830396,0,BLUSPRING.NS
72.0,74.9000015258789,71.0999984741211,71.8000030517578,615356,79.09255448741824,81.95951579868712,-2.8669613112688808,-0.023660563531515022,0.019886384879753916,-0.20652567757675167,-7.292551435660442,-10.159512746929323,0,BLUSPRING.NS
71.0,74.4000015258789,69.0,73.5899963378906,321866,78.56850133032037,81.63129934924412,-3.0627980189237434,0.024930267549466034,-0.004464310595631793,-0.4769434278693959,-4.978504992429777,-8.04130301135352,0,BLUSPRING.NS
69.9100036621094,72.5,69.9100036621094,70.6800003051758,867693,77.81721551840184,81.2018366416336,-3.384621123231767,-0.039543364282197735,-0.038890407597855225,1.6958206210037718,-7.1372152132260425,-10.52183633645781,1,BLUSPRING.NS
70.9000015258789,70.9000015258789,67.25,68.0899963378906,949227,76.89081369168647,80.68764682580054,-3.796833134114067,-0.03664408540042885,-0.051671400503880305,0.09396641438849906,-8.800817353795878,-12.597650487909945,1,BLUSPRING.NS
68.0899963378906,75.3899993896484,67.0599975585938,73.3000030517578,2882503,76.54883172597899,80.39793530524985,-3.84910357927086,0.07651647810367046,-0.003940661782360855,2.036684586510919,-3.248828674221187,-7.097932253492047,1,BLUSPRING.NS
75.1999969482422,79.9000015258789,74.5,78.4800033569336,1759761,76.73275283368895,80.32272228766882,-3.589969453979876,0.07066848689648952,0.11035657920316422,-0.38950245671903894,1.7472505232446451,-1.8427189307352307,0,BLUSPRING.NS
80.0,80.8899993896484,75.2099990844727,75.9400024414062,732420,76.65725279632869,80.15085092114872,-3.493598124820025,-0.03236494402243162,0.11528868447224805,-0.5837957540825146,-0.7172503549224984,-4.210848479742523,1,BLUSPRING.NS
77.0999984741211,78.0,72.8499984741211,73.4899978637695,534324,76.35560946941828,79.88964099732992,-3.5340315279116368,-0.0322623715942999,0.002592016427032773,-0.2704677643974769,-2.8656116056487804,-6.399643133560417,1,BLUSPRING.NS
73.5,81.129997253418,71.0,76.6800003051758,2159815,76.38650383472852,79.76377273489251,-3.3772689001639975,0.04340730077744315,-0.022935817721251084,3.0421448409579206,0.29349647044728044,-3.083772429716717,1,BLUSPRING.NS
77.0999984741211,79.879997253418,74.4400024414062,78.7799987792969,1574768,76.61445573421122,79.72519336408484,-3.1107376298736256,0.02738652146274645,0.037397896320611634,-0.2708782928167459,2.165543045085684,-0.9451945847879415,1,BLUSPRING.NS
80.0,83.5,79.0,79.7699966430664,2016519,76.91498343981647,79.72695035541746,-2.8119669156009905,0.01256661435782691,0.08545378911206813,0.28051814616502235,2.855013203249939,0.04304628764894858,1,BLUSPRING.NS
80.4899978637695,85.370002746582,80.4899978637695,81.6699981689453,1841584,77.36784198544778,79.80314830888913,-2.4353063234413526,0.023818498255434584,0.065075610901278,-0.08675098027839068,4.302156183497516,1.8668498600561634,1,BLUSPRING.NS
80.7799987792969,86.1900024414062,80.6999969482422,84.7200012207031,1536233,78.06804762690068,79.99596607013675,-1.9279184432360665,0.03734545267710754,0.07539987983558083,-0.16580889060721637,6.651953593802418,4.724035150566351,0,BLUSPRING.NS
85.6999969482422,87.0,84.8499984741211,86.0299987792969,1004102,78.82632868903366,80.2325948038293,-1.406266114795642,0.015462671620850799,0.07847564748236224,-0.34638690875667943,7.203670090263245,5.797403975467603,0,BLUSPRING.NS
87.0,88.8000030517578,85.7799987792969,86.3600006103516,802002,79.5438212529687,80.4728852276145,-0.9290639746457998,0.0038358925460559856,0.05742625868197537,-0.2012743725239069,6.816179357382907,5.887115382737107,0,BLUSPRING.NS
86.3600006103516,86.9700012207031,81.9800033569336,82.4899978637695,820370,79.82440950161639,80.5519876839343,-0.727578182317913,-0.04481244464139367,-0.026322041133170382,0.022902686028214436,2.665588362153116,1.938010179835203,1,BLUSPRING.NS
82.4899978637695,83.2900009155273,78.9599990844727,79.4199981689453,765984,79.78589413660009,80.50759593824847,-0.7217018016483792,-0.03721662958331318,-0.07683367086066151,-0.06629447688238232,-0.3658959676547937,-1.0875977693031729,1,BLUSPRING.NS
79.75,82.370002746582,79.5,81.0699996948242,737701,79.90818990405,80.52965098752595,-0.6214610834759497,0.02077564296046641,-0.06125522091408264,-0.03692374775452234,1.1618097907741998,0.54034870729825,1,BLUSPRING.NS
81.4000015258789,97.2699966430664,80.5500030517578,94.9499969482422,5906810,81.34074295587784,81.09515475069131,0.2455882051865359,0.1712100321409542,0.15104860476600002,7.0070516374520295,13.609253992364359,13.854842197550894,0,BLUSPRING.NS
94.4499969482422,94.4700012207031,87.0,88.0299987792969,1627674,81.97781493906061,81.36710941847976,0.6107055205808507,-0.07288044645980796,0.10841098978667918,-0.7244411111919971,6.052183840236296,6.662889360817147,1,BLUSPRING.NS
88.7799987792969,89.7300033569336,86.1999969482422,87.2099990844727,739956,82.47611819100462,81.59624234655791,0.8798758444467012,-0.009315002910315284,0.07573701014877998,-0.5453905388916945,4.733880893468083,5.613756737914784,1,BLUSPRING.NS
89.5999984741211,100.879997253418,89.0899963378906,91.7799987792969,9170175,83.36220205655626,81.99560534392023,1.3665967126360243,0.05240224449948272,-0.03338597441633706,11.392865251447382,8.417796722740647,9.784393435376671,1,BLUSPRING.NS
93.0,95.8000030517578,91.370002746582,91.9400024414062,2292459,84.17913542654196,82.38558170068438,1.7935537258575778,0.0017433391178620639,0.0444167183497548,-0.7500092419174116,7.760867014864232,9.55442074072181,1,BLUSPRING.NS
92.6999969482422,94.0800018310547,86.5,88.5100021362305,1602361,84.59159892270279,82.62575505109795,1.9658438716048323,-0.03730694163687509,0.014906582563985582,-0.30102959311377,3.9184032135277107,5.884247085132543,1,BLUSPRING.NS
89.0,94.5,87.9000015258789,93.7099990844727,1800505,85.46001798572848,83.0604312877009,2.3995866980275906,0.058750387783728764,0.021028550129063017,0.12365752786045103,8.249981098744215,10.649567796771805,0,BLUSPRING.NS
93.6399993896484,96.0999984741211,90.0999984741211,93.6900024414062,1759230,86.24382602912637,83.47727721529719,2.766548813829175,-0.0002133885739181718,0.019034152202848542,-0.02292412406519284,7.446176412279826,10.212725226109,0,BLUSPRING.NS
95.0,95.5199966430664,88.379997253418,89.2300033569336,1008956,86.5282238698699,83.70287431889078,2.8253495509791264,-0.04760378875282756,0.008134687643492677,-0.4264786298551071,2.701779487063689,5.5271290380428155,0,BLUSPRING.NS
89.9400024414062,93.5199966430664,88.3399963378906,91.870002746582,953863,87.03696471527107,84.02315386507476,3.0138108501963075,0.029586453998976303,-0.01963500539821872,-0.0546039668726882,4.8330380313109345,7.846848881507242,0,BLUSPRING.NS
92.0,93.0,90.4400024414062,91.6500015258789,645421,87.47630155437658,84.32224593020433,3.154055624172244,-0.0023947013619881607,-0.02177394452308934,-0.3233609019324578,4.17369997150233,7.327755595674574,0,BLUSPRING.NS
91.0,94.4000015258789,86.2099990844727,87.5800018310547,1641394,87.48617777120307,84.45000106357102,3.036176707632052,-0.044408070126163324,-0.018491555125002446,1.543136960216665,0.09382405985162734,3.130000767483679,1,BLUSPRING.NS
86.6999969482422,92.9700012207031,86.5,89.5699996948242,1333783,87.68463700202413,84.65078532362017,3.0338516784039626,0.022722057800458773,-0.02503540854463915,-0.18740838579890018,1.8853626928000722,4.919214371204035,0,BLUSPRING.NS
91.0,92.5,87.9800033569336,90.1600036621094,1053792,87.92038620774655,84.86683310160015,3.0535531061463956,0.006587071221339835,-0.01625747778464337,-0.20992245365250572,2.2396174543628575,5.293170560509253,0,BLUSPRING.NS
89.9899978637695,90.6600036621094,87.5500030517578,88.0400009155273,433281,87.93177808467806,84.9912710550875,2.940507029590563,-0.023513782835759334,0.005252330153634244,-0.5888363168443108,0.10822283084924322,3.0487298604398063,0,BLUSPRING.NS
88.0,88.0,82.7200012207031,83.2099990844727,798265,87.48208484656325,84.92141725231829,2.5606675942449613,-0.05486144685174299,-0.07100592421592944,0.842372501909846,-4.272085762090555,-1.7114181678455935,0,BLUSPRING.NS
83.0,84.1600036621094,80.0500030517578,83.4800033569336,562594,87.10093422850328,84.86489121720517,2.236043011298108,0.0032448536886389157,-0.07409050614294888,-0.295229027954376,-3.6209308715696835,-1.3848878602715757,0,BLUSPRING.NS
83.4800033569336,84.3000030517578,80.1500015258789,80.7300033569336,303742,86.4941789074014,84.7027387520965,1.7914401553049117,-0.03294202071652885,-0.08303041211468765,-0.4601044447683409,-5.764175550467812,-3.9727353951629,1,BLUSPRING.NS
81.6800003051758,83.0,80.5599975585938,81.2799987792969,363644,85.9975903237724,84.56851365512397,1.4290766686484346,0.006812775913455527,-0.023194331527590872,0.19721342455109925,-4.717591544475496,-3.2885148758270617,1,BLUSPRING.NS
81.2799987792969,83.0,80.1600036621094,81.8399963378906,377147,85.60162899178366,84.46151297601678,1.1401160157668784,0.006889733846013879,-0.019645507344206226,0.03713247021812549,-3.7616326538930593,-2.621516638126181,0,BLUSPRING.NS
81.1500015258789,84.2600021362305,81.1500015258789,82.7799987792969,236480,85.33290230488015,84.39557124281208,0.9373310620680684,0.011485856347370094,0.02539322850390091,-0.3729765847269102,-2.552903525583247,-1.6155724635151785,1,BLUSPRING.NS
83.4000015258789,83.4000015258789,81.3000030517578,81.7200012207031,143586,84.98881648733948,84.29064692821957,0.6981695591199042,-0.012804996064567642,0.0054134159450587305,-0.3928196887686062,-3.2688152666363806,-2.5706457075164764,1,BLUSPRING.NS
81.8000030517578,82.9400024414062,80.75,81.2699966430664,236521,84.63464316883729,84.172190054292,0.4624531145452835,-0.005506663863371175,-0.006964805966887533,0.6472427674007215,-3.3646465257708797,-2.9021934112255963,1,BLUSPRING.NS
81.4800033569336,86.5,81.1999969482422,85.0100021362305,746205,84.67039164192235,84.2050454300543,0.46534621186805225,0.046019510860693114,0.026938915073906777,2.1549207047154377,0.3396104943081468,0.8049567061761991,0,BLUSPRING.NS
85.9000015258789,85.9000015258789,82.7300033569336,84.1800003051758,467582,84.62368770508934,84.20406326829436,0.41962443679497596,-0.009763578522496763,0.0301027783617982,-0.373386669882941,-0.4436873999135429,-0.024062963118566927,0,BLUSPRING.NS
84.3000030517578,84.9400024414062,82.0,82.6100006103516,242043,84.431907981781,84.14155100719857,0.2903569745824228,-0.01865050711727856,0.016488298543562374,-0.48235175862201707,-1.8219073714293899,-1.531550396846967,0,BLUSPRING.NS
83.0500030517578,83.7799987792969,80.6699981689453,81.2799987792969,403298,84.13172615297299,84.02933327277105,0.10239288020193271,-0.016099767839585777,-0.04387722930480786,0.6662245964560016,-2.851727373676084,-2.7493344934741515,0,BLUSPRING.NS
82.0,82.0500030517578,80.8199996948242,80.9899978637695,156522,83.83251393495361,83.91014364888865,-0.07762971393503904,-0.003567924703282155,-0.03789501579759624,-0.6118949263323894,-2.8425160711841073,-2.9201457851191464,0,BLUSPRING.NS
81.0500030517578,81.6800003051758,78.9000015258789,79.5,326967,83.41989356019612,83.73719683912832,-0.3173032789322008,-0.018397307112858252,-0.03764678110850783,1.0889523517460806,-3.9198935601961153,-4.237196839128316,1,BLUSPRING.NS
79.6999969482422,81.6800003051758,79.5,79.9400024414062,175612,83.0884753584066,83.58828725490392,-0.49981189649732016,0.005534621904480508,-0.01648617566456001,-0.4629060425058187,-3.1484729170004044,-3.6482848134977246,1,BLUSPRING.NS
79.9400024414062,80.9700012207031,78.9000015258789,79.5199966430664,144489,82.74862024265991,83.42874644659658,-0.6801262039366662,-0.005254012828528998,-0.018150404487918825,-0.1772259298908958,-3.2286235995935044,-3.9087498035301707,0,BLUSPRING.NS
79.0,80.8000030517578,79.0,79.5999984741211,77423,82.44875150279907,83.27859946728383,-0.8298479644847561,0.001006059286116301,0.001257842441774848,-0.4641599014457848,-2.848753028677976,-3.678600993162732,0,BLUSPRING.NS
79.5299987792969,83.9400024414062,79.5299987792969,80.9100036621094,203438,82.30220408940005,83.185713357277,-0.8835092678769456,0.016457351923369723,0.012134115475092688,1.6276171163607716,-1.3922004272906463,-2.275709695167592,0,BLUSPRING.NS
80.9100036621094,83.0699996948242,78.9000015258789,79.0599975585938,539355,81.99342251503755,83.02392058085805,-1.0304980658204954,-0.02286498603116449,-0.005784696980526194,1.651200857263638,-2.9334249564437442,-3.9639230222642396,1,BLUSPRING.NS
79.4000015258789,80.2699966430664,78.9000015258789,79.0500030517578,190361,81.71309685186804,82.86808067775608,-1.1549838258880385,-0.0001264167359554813,-0.006909490363145032,-0.6470580600902931,-2.6630938001102464,-3.818077625998285,1,BLUSPRING.NS
79.25,82.6999969482422,78.9100036621094,80.5599975585938,231286,81.6032778715562,82.77756761425952,-1.1742897427033228,0.019101764054927806,-0.004325869332267862,0.21498626294251455,-1.0432803129623949,-2.2175700556657176,0,BLUSPRING.NS
